table,scene_id,file,rows,min_ts,max_ts,unique_ts,duration_s,unique_agents,intersect_id,intersect_id_variants,city
vehicle-trajectories/train/data,9939,9939.csv,2111,1658129680.2,1658129688.1,80,7.8999998569488525,76,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9939,9939.csv,0,,,0,,,,0,
ego-trajectories/train/data,9940,9940.csv,2593,1658129680.6,1658129688.5,80,7.900000095367432,83,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9940,9940.csv,1574,1658129680.6,1658129688.5,79,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9940,9940.csv,2129,1658129680.6,1658129688.5,80,7.900000095367432,78,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9940,9940.csv,0,,,0,,,,0,
ego-trajectories/train/data,9942,9942.csv,2624,1658129681.4,1658129689.3,80,7.8999998569488525,71,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9942,9942.csv,1566,1658129681.4,1658129689.3,79,7.8999998569488525,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9942,9942.csv,2175,1658129681.4,1658129689.3,80,7.8999998569488525,78,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9942,9942.csv,0,,,0,,,,0,
ego-trajectories/val/data,9943,9943.csv,2603,1658129681.8,1658129689.7,80,7.900000095367432,71,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9943,9943.csv,1561,1658129681.8,1658129689.7,79,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9943,9943.csv,2187,1658129681.8,1658129689.7,80,7.900000095367432,82,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9943,9943.csv,0,,,0,,,,0,
ego-trajectories/train/data,9944,9944.csv,2616,1658129682.2,1658129690.1,80,7.8999998569488525,73,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9944,9944.csv,1557,1658129682.2,1658129690.1,79,7.8999998569488525,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9944,9944.csv,2196,1658129682.2,1658129690.1,80,7.8999998569488525,82,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9944,9944.csv,0,,,0,,,,0,
ego-trajectories/train/data,9945,9945.csv,2628,1658129682.6,1658129690.5,80,7.900000095367432,75,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9945,9945.csv,1559,1658129682.6,1658129690.5,79,7.900000095367432,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9945,9945.csv,2218,1658129682.6,1658129690.5,80,7.900000095367432,83,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9945,9945.csv,0,,,0,,,,0,
ego-trajectories/val/data,9946,9946.csv,2638,1658129683.0,1658129690.9,80,7.900000095367432,75,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9946,9946.csv,1561,1658129683.1,1658129690.9,79,7.800000190734863,40,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9946,9946.csv,2244,1658129683.0,1658129690.9,80,7.900000095367432,82,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9946,9946.csv,0,,,0,,,,0,
ego-trajectories/train/data,9947,9947.csv,2649,1658129683.4,1658129691.3,80,7.8999998569488525,75,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9947,9947.csv,1585,1658129683.4,1658129691.3,80,7.8999998569488525,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9947,9947.csv,2273,1658129683.4,1658129691.3,80,7.8999998569488525,82,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9947,9947.csv,0,,,0,,,,0,
ego-trajectories/train/data,9948,9948.csv,2672,1658129683.8,1658129691.7,80,7.900000095367432,77,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9948,9948.csv,1589,1658129683.8,1658129691.7,80,7.900000095367432,42,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9948,9948.csv,2275,1658129683.8,1658129691.7,80,7.900000095367432,79,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9948,9948.csv,0,,,0,,,,0,
ego-trajectories/val/data,9951,9951.csv,2708,1658129685.0,1658129692.9,80,7.900000095367432,80,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9951,9951.csv,1605,1658129685.0,1658129692.9,80,7.900000095367432,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9951,9951.csv,2315,1658129685.0,1658129692.9,80,7.900000095367432,78,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9951,9951.csv,0,,,0,,,,0,
ego-trajectories/train/data,9953,9953.csv,2675,1658129685.8,1658129693.7,80,7.900000095367432,83,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9953,9953.csv,1591,1658129685.8,1658129693.7,80,7.900000095367432,44,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9953,9953.csv,2372,1658129685.8,1658129693.7,80,7.900000095367432,84,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9953,9953.csv,0,,,0,,,,0,
ego-trajectories/val/data,9954,9954.csv,2661,1658129686.2,1658129694.1,80,7.8999998569488525,86,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9954,9954.csv,1581,1658129686.2,1658129694.1,80,7.8999998569488525,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9954,9954.csv,2422,1658129686.2,1658129694.1,80,7.8999998569488525,87,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9954,9954.csv,0,,,0,,,,0,
ego-trajectories/train/data,9955,9955.csv,2654,1658129686.6,1658129694.5,80,7.900000095367432,90,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9955,9955.csv,1559,1658129686.6,1658129694.5,79,7.900000095367432,42,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9955,9955.csv,2453,1658129686.6,1658129694.5,80,7.900000095367432,88,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9955,9955.csv,0,,,0,,,,0,
ego-trajectories/train/data,9956,9956.csv,2622,1658129687.0,1658129694.9,80,7.900000095367432,89,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9956,9956.csv,1561,1658129687.0,1658129694.9,79,7.900000095367432,46,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9956,9956.csv,2475,1658129687.0,1658129694.9,80,7.900000095367432,90,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9956,9956.csv,0,,,0,,,,0,
ego-trajectories/train/data,9958,9958.csv,2582,1658129687.8,1658129695.7,80,7.900000095367432,96,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9958,9958.csv,1553,1658129687.8,1658129695.7,79,7.900000095367432,45,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9958,9958.csv,2487,1658129687.8,1658129695.7,80,7.900000095367432,94,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9958,9958.csv,0,,,0,,,,0,
ego-trajectories/train/data,9959,9959.csv,2555,1658129688.2,1658129696.1,80,7.8999998569488525,95,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9959,9959.csv,1553,1658129688.2,1658129696.1,79,7.8999998569488525,42,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9959,9959.csv,2481,1658129688.2,1658129696.1,80,7.8999998569488525,93,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9959,9959.csv,0,,,0,,,,0,
ego-trajectories/val/data,9960,9960.csv,2528,1658129688.6,1658129696.5,80,7.900000095367432,96,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9960,9960.csv,1569,1658129688.6,1658129696.5,79,7.900000095367432,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9960,9960.csv,2478,1658129688.6,1658129696.5,80,7.900000095367432,94,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9960,9960.csv,0,,,0,,,,0,
ego-trajectories/train/data,9961,9961.csv,2510,1658129689.0,1658129696.9,80,7.900000095367432,99,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9961,9961.csv,1586,1658129689.0,1658129696.9,79,7.900000095367432,42,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9961,9961.csv,2469,1658129689.0,1658129696.9,80,7.900000095367432,94,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9961,9961.csv,0,,,0,,,,0,
ego-trajectories/train/data,9962,9962.csv,2477,1658129689.4,1658129697.3,80,7.8999998569488525,97,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9962,9962.csv,1592,1658129689.4,1658129697.3,79,7.8999998569488525,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9962,9962.csv,2469,1658129689.4,1658129697.3,80,7.8999998569488525,93,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9962,9962.csv,0,,,0,,,,0,
ego-trajectories/val/data,9964,9964.csv,2444,1658129690.2,1658129698.1,80,7.8999998569488525,100,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9964,9964.csv,1613,1658129690.2,1658129698.1,79,7.8999998569488525,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9964,9964.csv,2445,1658129690.2,1658129698.1,80,7.8999998569488525,87,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9964,9964.csv,0,,,0,,,,0,
ego-trajectories/val/data,9967,9967.csv,2367,1658129691.4,1658129699.3,80,7.8999998569488525,103,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9967,9967.csv,1611,1658129691.4,1658129699.3,79,7.8999998569488525,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9967,9967.csv,2370,1658129691.4,1658129699.3,80,7.8999998569488525,82,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9967,9967.csv,0,,,0,,,,0,
ego-trajectories/val/data,9968,9968.csv,2323,1658129691.8,1658129699.7,80,7.900000095367432,101,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9968,9968.csv,1609,1658129691.8,1658129699.7,79,7.900000095367432,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9968,9968.csv,2358,1658129691.8,1658129699.7,80,7.900000095367432,80,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9968,9968.csv,0,,,0,,,,0,
ego-trajectories/train/data,9969,9969.csv,2263,1658129692.2,1658129700.1,80,7.8999998569488525,97,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9969,9969.csv,1599,1658129692.2,1658129700.1,79,7.8999998569488525,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9969,9969.csv,2344,1658129692.2,1658129700.1,80,7.8999998569488525,78,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9969,9969.csv,0,,,0,,,,0,
ego-trajectories/train/data,9970,9970.csv,2214,1658129692.6,1658129700.5,80,7.900000095367432,96,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9970,9970.csv,1592,1658129692.6,1658129700.5,79,7.900000095367432,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9970,9970.csv,2322,1658129692.6,1658129700.5,80,7.900000095367432,75,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9970,9970.csv,0,,,0,,,,0,
ego-trajectories/train/data,9972,9972.csv,2109,1658129693.4,1658129701.3,80,7.8999998569488525,93,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9972,9972.csv,1600,1658129693.4,1658129701.3,79,7.8999998569488525,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9972,9972.csv,2278,1658129693.4,1658129701.3,80,7.8999998569488525,67,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9972,9972.csv,0,,,0,,,,0,
ego-trajectories/train/data,9973,9973.csv,2065,1658129693.8,1658129701.7,80,7.900000095367432,92,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9973,9973.csv,1581,1658129693.8,1658129701.6,78,7.799999952316284,35,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9973,9973.csv,2255,1658129693.8,1658129701.7,80,7.900000095367432,64,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9973,9973.csv,0,,,0,,,,0,
ego-trajectories/val/data,9974,9974.csv,1994,1658129694.2,1658129702.1,80,7.8999998569488525,90,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9974,9974.csv,1573,1658129694.2,1658129702.1,77,7.8999998569488525,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9974,9974.csv,2218,1658129694.2,1658129702.1,80,7.8999998569488525,63,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9974,9974.csv,0,,,0,,,,0,
ego-trajectories/train/data,9975,9975.csv,1936,1658129694.6,1658129702.5,80,7.900000095367432,86,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9975,9975.csv,1573,1658129694.6,1658129702.5,77,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9975,9975.csv,2190,1658129694.6,1658129702.5,80,7.900000095367432,62,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9975,9975.csv,0,,,0,,,,0,
ego-trajectories/train/data,9976,9976.csv,1901,1658129695.0,1658129702.9,80,7.900000095367432,82,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9976,9976.csv,1551,1658129695.0,1658129702.9,76,7.900000095367432,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9976,9976.csv,2184,1658129695.0,1658129702.9,80,7.900000095367432,62,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9976,9976.csv,0,,,0,,,,0,
ego-trajectories/train/data,9977,9977.csv,1854,1658129695.4,1658129703.3,80,7.8999998569488525,83,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9977,9977.csv,1534,1658129695.4,1658129703.3,75,7.8999998569488525,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9977,9977.csv,2175,1658129695.4,1658129703.3,80,7.8999998569488525,60,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9977,9977.csv,0,,,0,,,,0,
ego-trajectories/train/data,9978,9978.csv,1798,1658129695.8,1658129703.7,80,7.900000095367432,80,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9978,9978.csv,1536,1658129695.8,1658129703.7,75,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9978,9978.csv,2174,1658129695.8,1658129703.7,80,7.900000095367432,57,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9978,9978.csv,0,,,0,,,,0,
ego-trajectories/train/data,9979,9979.csv,1747,1658129696.2,1658129704.1,80,7.8999998569488525,79,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9979,9979.csv,1530,1658129696.2,1658129704.1,75,7.8999998569488525,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9979,9979.csv,2177,1658129696.2,1658129704.1,80,7.8999998569488525,55,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9979,9979.csv,0,,,0,,,,0,
ego-trajectories/train/data,9980,9980.csv,1697,1658129696.6,1658129704.5,80,7.900000095367432,76,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9980,9980.csv,1519,1658129696.6,1658129704.5,75,7.900000095367432,40,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9980,9980.csv,2177,1658129696.6,1658129704.5,80,7.900000095367432,55,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9980,9980.csv,0,,,0,,,,0,
ego-trajectories/train/data,9981,9981.csv,1657,1658129697.0,1658129704.9,80,7.900000095367432,75,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9981,9981.csv,1509,1658129697.0,1658129704.9,75,7.900000095367432,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9981,9981.csv,2172,1658129697.0,1658129704.9,80,7.900000095367432,57,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9981,9981.csv,0,,,0,,,,0,
ego-trajectories/train/data,9982,9982.csv,1662,1658129697.4,1658129705.3,80,7.8999998569488525,73,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9982,9982.csv,1506,1658129697.4,1658129705.3,75,7.8999998569488525,40,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9982,9982.csv,2161,1658129697.4,1658129705.3,80,7.8999998569488525,56,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9982,9982.csv,0,,,0,,,,0,
ego-trajectories/val/data,9983,9983.csv,1678,1658129697.8,1658129705.7,80,7.900000095367432,73,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9983,9983.csv,1501,1658129697.8,1658129705.7,75,7.900000095367432,40,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9983,9983.csv,2164,1658129697.8,1658129705.7,80,7.900000095367432,55,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9983,9983.csv,0,,,0,,,,0,
ego-trajectories/train/data,9984,9984.csv,1692,1658129698.2,1658129706.1,80,7.8999998569488525,76,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9984,9984.csv,1493,1658129698.2,1658129706.1,75,7.8999998569488525,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9984,9984.csv,2159,1658129698.2,1658129706.1,80,7.8999998569488525,54,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9984,9984.csv,16,1658129706.0,1658129706.1,2,0.09999990463256836,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,9985,9985.csv,1670,1658129698.6,1658129706.5,80,7.900000095367432,75,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9985,9985.csv,1489,1658129698.6,1658129706.5,75,7.900000095367432,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9985,9985.csv,2161,1658129698.6,1658129706.5,80,7.900000095367432,60,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9985,9985.csv,48,1658129706.0,1658129706.5,6,0.5,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,9986,9986.csv,1654,1658129699.0,1658129706.9,80,7.900000095367432,74,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9986,9986.csv,1497,1658129699.0,1658129706.9,75,7.900000095367432,40,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9986,9986.csv,2159,1658129699.0,1658129706.9,80,7.900000095367432,62,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9986,9986.csv,80,1658129706.0,1658129706.9,10,0.9000000953674316,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,9987,9987.csv,1640,1658129699.4,1658129707.3,80,7.8999998569488525,75,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9987,9987.csv,1509,1658129699.4,1658129707.3,75,7.8999998569488525,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9987,9987.csv,2145,1658129699.4,1658129707.3,80,7.8999998569488525,62,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9987,9987.csv,112,1658129706.0,1658129707.3,14,1.2999999523162842,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,9988,9988.csv,1625,1658129699.8,1658129707.7,80,7.900000095367432,73,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9988,9988.csv,1521,1658129699.8,1658129707.7,75,7.900000095367432,41,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9988,9988.csv,2129,1658129699.8,1658129707.7,80,7.900000095367432,68,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9988,9988.csv,144,1658129706.0,1658129707.7,18,1.7000000476837158,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,9989,9989.csv,1604,1658129700.2,1658129708.1,80,7.8999998569488525,79,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9989,9989.csv,1534,1658129700.2,1658129708.1,75,7.8999998569488525,42,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9989,9989.csv,2115,1658129700.2,1658129708.1,80,7.8999998569488525,69,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9989,9989.csv,176,1658129706.0,1658129708.1,22,2.0999999046325684,,yizhuang#20-1_po,1,PEK
ego-trajectories/val/data,9990,9990.csv,1588,1658129700.6,1658129708.5,80,7.900000095367432,80,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9990,9990.csv,1549,1658129700.6,1658129708.5,75,7.900000095367432,43,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9990,9990.csv,2098,1658129700.6,1658129708.5,80,7.900000095367432,69,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9990,9990.csv,208,1658129706.0,1658129708.5,26,2.5,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,9991,9991.csv,1360,1651996641.8,1651996649.7,80,7.900000095367432,46,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9991,9991.csv,1052,1651996641.8,1651996649.7,76,7.900000095367432,27,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9991,9991.csv,2150,1651996641.8,1651996649.7,80,7.900000095367432,87,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9991,9991.csv,462,1651996641.8,1651996649.7,77,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9992,9992.csv,1365,1651996642.2,1651996650.1,80,7.8999998569488525,45,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9992,9992.csv,1057,1651996642.2,1651996650.1,77,7.8999998569488525,28,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9992,9992.csv,2156,1651996642.2,1651996650.1,80,7.8999998569488525,90,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9992,9992.csv,468,1651996642.2,1651996650.1,78,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,9993,9993.csv,1389,1651996642.7,1651996650.6,80,7.8999998569488525,46,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,9993,9993.csv,1035,1651996642.7,1651996650.6,77,7.8999998569488525,27,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,9993,9993.csv,2155,1651996642.7,1651996650.6,80,7.8999998569488525,91,yizhuang#4-1_po,1,PEK
traffic-light/val/data,9993,9993.csv,468,1651996642.7,1651996650.6,78,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9995,9995.csv,1386,1651996643.5,1651996651.4,80,7.900000095367432,46,yizhuang#4-1_po,1,PEK
